,0
CHI_CSWC,0.9566722936438737
CGO_CHI,0.9475397631615127
CGO_HSKA,0.9421275411675275
CPSS_ECPG,0.9014941944515047
CHI_HSKA,0.9012818661637458
CSWC_HSKA,0.8845960659030138
CGO_CSWC,0.8779884643648909
ARWR_CGO,0.8745170101307046
CSWC_DHIL,0.8683135911270939
ARWR_CHI,0.8537908469407435
CHI_DHIL,0.8253210436607453
ARWR_HSKA,0.7960866133300202
DHIL_HSKA,0.7880140546805967
CHI_ECPG,0.7879848216554309
BGCP_DHIL,0.7727213604444676
ARWR_CSWC,0.768434699091794
CGO_DHIL,0.7517826223162825
CSWC_LWLG,0.7426574037698054
CHI_LWLG,0.740218086120049
CSWC_ECPG,0.7362592108856844
CPSS_CSWC,0.717324591255794
CGO_ECPG,0.715404434540407
DHIL_ECPG,0.6983268868316634
CSWC_OXSQ,0.6921843336799252
CHI_CPSS,0.6896796221753002
CPSS_LWLG,0.6881556792701765
CPSS_DHIL,0.6872947285899647
BGCP_HSKA,0.6793601691611739
BGCP_OXSQ,0.6778144771102348
ECPG_LWLG,0.6742801284043064
DHIL_OXSQ,0.667115271261895
BGCP_CGO,0.6506678901100419
CGO_LWLG,0.6491952834545948
HSKA_LWLG,0.6463486261401303
ECPG_PRAA,0.6426584338634252
HSKA_OXSQ,0.6324649779647548
BGCP_CSWC,0.5987578420933148
CGO_OXSQ,0.5910409398129062
CHI_OXSQ,0.5797637409644918
ECPG_HSKA,0.5727066778507037
DHIL_LWLG,0.5699913539305853
BGCP_CHI,0.5427033296512777
ECPG_OXSQ,0.5346803065230704
APTO_PALI,0.5258315553052891
ARWR_ECPG,0.5240308773694922
CGO_CPSS,0.5229473415553093
ARWR_DHIL,0.5207033271181079
ARWR_LWLG,0.5011989150058904
CPSS_PRAA,0.4983741412231055
CPSS_OXSQ,0.48164697439755133
CPSS_HSKA,0.47089439963301516
BGCP_ECPG,0.4286519367159913
ARWR_OXSQ,0.4228121341985197
LWLG_OXSQ,0.36059100792583126
ARWR_BGCP,0.3604627522873675
ARWR_CPSS,0.3464466315044323
OXSQ_PRAA,0.33696977256206756
CGO_PRAA,0.30343354665987043
CHI_PRAA,0.2831892802027784
BGCP_CPSS,0.27230515097699465
PALI_PRAA,0.27009023418280337
DHIL_PRAA,0.2557782869221051
ARWR_PRAA,0.22503248663555184
BGCP_LWLG,0.19934307819291983
BGCP_PRAA,0.19116394643310827
APTO_MDGL,0.1907781869162471
HSKA_PRAA,0.1799068946807152
CSWC_PRAA,0.17311211149241454
LWLG_PRAA,0.14749028311831788
MDGL_PALI,0.145260432463869
CPSS_MDGL,0.13015289124477872
LWLG_MDGL,0.07062962175060879
ECPG_MDGL,0.04719259963482889
CHI_MDGL,-0.019919903967101513
CSWC_MDGL,-0.031707115914634924
ARWR_MDGL,-0.05473628984778711
CPSS_PALI,-0.13076004167927976
ECPG_PALI,-0.1573135380252522
MDGL_OXSQ,-0.16334784658924073
CGO_MDGL,-0.17778520470916157
APTO_ARWR,-0.1929030845125774
APTO_LWLG,-0.20155740977615613
DHIL_MDGL,-0.25370025243320654
MDGL_PRAA,-0.284984510633131
HSKA_MDGL,-0.3211681339438198
LWLG_PALI,-0.35305773095487336
APTO_PRAA,-0.3795953773019154
APTO_CPSS,-0.39339844100841603
APTO_CGO,-0.4080038432797931
APTO_CHI,-0.4155332619513126
APTO_ECPG,-0.42217227621231446
APTO_HSKA,-0.42899395469241314
APTO_CSWC,-0.43723549219149643
APTO_BGCP,-0.5199716600675109
BGCP_MDGL,-0.524418426664421
ARWR_PALI,-0.5281546769914733
OXSQ_PALI,-0.5459130143244088
APTO_DHIL,-0.6157269564461498
CHI_PALI,-0.6203200541492214
BGCP_PALI,-0.6420789489617073
CGO_PALI,-0.6554337096793114
APTO_OXSQ,-0.6717094615175143
CSWC_PALI,-0.6737878491570132
DHIL_PALI,-0.6804794470258746
HSKA_PALI,-0.7589526313902698
